SURVEY: SDSS
SNID: 7512
IAUC: UNKNOWN
RA: 52.0902180
DEC: -0.3261680
MWEBV: 0.088 # MW E(B-V)
REDSHIFT_HELIO: 0.21900 +- 0.00100
REDSHIFT_CMB: 0.21846 +- 0.00100
VPEC: 175.986
VPEC_ERR: 250.000
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53682.569
FILTERS: ABCfghijklrtuvLC

#==============================
NOBS: 117
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53622.469 SDSS-g VOID -0.3400 12.2210
OBS: 53627.426 SDSS-g VOID -8.9300 14.1860
OBS: 53634.422 SDSS-g VOID -92.8200 48.9350
OBS: 53640.426 SDSS-g VOID 26.1200 17.6010
OBS: 53643.469 SDSS-g VOID 6.2400 14.8790
OBS: 53646.488 SDSS-g VOID -10.4200 14.3600
OBS: 53657.309 SDSS-g VOID -15.0700 52.9920
OBS: 53657.473 SDSS-g VOID -1.7500 15.5640
OBS: 53663.488 SDSS-g VOID 0.8900 49.9840
OBS: 53665.488 SDSS-g VOID 52.8100 30.4150
OBS: 53668.477 SDSS-g VOID 43.2400 29.8630
OBS: 53669.383 SDSS-g VOID 127.2501 18.5310
OBS: 53670.484 SDSS-g VOID 114.4300 24.3900
OBS: 53671.469 SDSS-g VOID 160.4901 20.6230
OBS: 53674.367 SDSS-g VOID 232.3501 21.1330
OBS: 53676.457 SDSS-g VOID 273.1001 18.1440
OBS: 53679.430 SDSS-g VOID 268.1101 16.2590
OBS: 53681.422 SDSS-g VOID 296.2101 19.5270
OBS: 53684.383 SDSS-g VOID 275.3801 17.8270
OBS: 53696.387 SDSS-g VOID 119.2200 20.7410
OBS: 53697.379 SDSS-g VOID 118.4401 20.0540
OBS: 53700.379 SDSS-g VOID 116.1501 16.6350
OBS: 53705.363 SDSS-g VOID 70.3800 17.5040
OBS: 53622.469 SDSS-r VOID 7.2700 18.1640
OBS: 53627.426 SDSS-r VOID 2.0800 20.9820
OBS: 53634.422 SDSS-r VOID 10.9800 38.2260
OBS: 53640.426 SDSS-r VOID 48.3800 22.4360
OBS: 53643.469 SDSS-r VOID 2.7700 22.9000
OBS: 53646.488 SDSS-r VOID 14.9000 21.9230
OBS: 53657.309 SDSS-r VOID 115.2800 50.9500
OBS: 53657.473 SDSS-r VOID -14.4100 24.8730
OBS: 53663.488 SDSS-r VOID 34.0400 45.5120
OBS: 53664.426 SDSS-r VOID 92.4000 163.3370
OBS: 53665.488 SDSS-r VOID -4.8500 30.3320
OBS: 53668.477 SDSS-r VOID 158.9100 41.1240
OBS: 53669.383 SDSS-r VOID 148.0400 25.3450
OBS: 53670.484 SDSS-r VOID 163.1100 39.2470
OBS: 53671.469 SDSS-r VOID 192.9900 23.4540
OBS: 53674.367 SDSS-r VOID 269.8600 27.9310
OBS: 53676.457 SDSS-r VOID 299.5699 27.3630
OBS: 53679.430 SDSS-r VOID 376.6699 27.7660
OBS: 53681.422 SDSS-r VOID 390.1099 27.8760
OBS: 53684.383 SDSS-r VOID 332.5299 26.1620
OBS: 53696.387 SDSS-r VOID 250.6200 26.6780
OBS: 53697.379 SDSS-r VOID 222.6100 24.4180
OBS: 53700.379 SDSS-r VOID 201.4000 27.5310
OBS: 53705.363 SDSS-r VOID 179.6700 25.8200
OBS: 53622.469 SDSS-i VOID -7.4500 27.7380
OBS: 53627.426 SDSS-i VOID -16.6600 31.8230
OBS: 53634.422 SDSS-i VOID 23.1300 46.0640
OBS: 53640.426 SDSS-i VOID 8.7700 33.3130
OBS: 53643.469 SDSS-i VOID 14.2000 33.1750
OBS: 53646.488 SDSS-i VOID 5.6900 32.3750
OBS: 53657.309 SDSS-i VOID 73.3000 71.6220
OBS: 53657.473 SDSS-i VOID 3.8500 34.5550
OBS: 53663.488 SDSS-i VOID 30.6600 51.1980
OBS: 53665.488 SDSS-i VOID 69.3300 39.8820
OBS: 53668.477 SDSS-i VOID 113.0800 55.0620
OBS: 53669.383 SDSS-i VOID 158.9799 35.3830
OBS: 53670.484 SDSS-i VOID 159.1299 53.4890
OBS: 53671.469 SDSS-i VOID 201.2599 32.5960
OBS: 53674.367 SDSS-i VOID 276.5499 41.2070
OBS: 53676.457 SDSS-i VOID 381.0998 37.4530
OBS: 53679.430 SDSS-i VOID 340.0899 38.3920
OBS: 53681.422 SDSS-i VOID 279.6499 38.6400
OBS: 53684.383 SDSS-i VOID 388.2098 39.2470
OBS: 53687.324 SDSS-i VOID 173.0499 61.2440
OBS: 53696.387 SDSS-i VOID 213.0799 35.9630
OBS: 53697.379 SDSS-i VOID 225.5599 34.3340
OBS: 53700.379 SDSS-i VOID 249.1999 44.1880
OBS: 53705.363 SDSS-i VOID 152.2099 40.6550
OBS: 53622.469 SDSS-z VOID 87.5800 81.4750
OBS: 53627.426 SDSS-z VOID -35.9300 98.8360
OBS: 53634.422 SDSS-z VOID 59.5600 114.6231
OBS: 53640.426 SDSS-z VOID -32.7100 108.4400
OBS: 53643.469 SDSS-z VOID -272.5901 125.4701
OBS: 53646.488 SDSS-z VOID -20.5200 121.7441
OBS: 53657.309 SDSS-z VOID -375.7702 205.3991
OBS: 53657.473 SDSS-z VOID -108.2000 119.3151
OBS: 53663.488 SDSS-z VOID -19.8400 145.3691
OBS: 53665.488 SDSS-z VOID 9.8100 143.2721
OBS: 53668.477 SDSS-z VOID 51.4100 185.4441
OBS: 53669.383 SDSS-z VOID 156.6001 110.8141
OBS: 53671.469 SDSS-z VOID 128.2401 110.7591
OBS: 53674.367 SDSS-z VOID -61.2000 167.3941
OBS: 53676.457 SDSS-z VOID 150.3201 119.3151
OBS: 53679.430 SDSS-z VOID 358.2202 132.7841
OBS: 53681.422 SDSS-z VOID 198.9501 116.2241
OBS: 53684.383 SDSS-z VOID 278.0101 139.7391
OBS: 53687.324 SDSS-z VOID 383.5902 166.9801
OBS: 53696.387 SDSS-z VOID 26.5700 109.1581
OBS: 53697.379 SDSS-z VOID 147.4201 108.6611
OBS: 53700.379 SDSS-z VOID -97.7400 138.8561
OBS: 53705.363 SDSS-z VOID 86.6300 152.2421
OBS: 53622.469 SDSS-u VOID -33.2100 39.2200
OBS: 53627.426 SDSS-u VOID -24.6900 45.0430
OBS: 53634.422 SDSS-u VOID -160.1699 102.3960
OBS: 53640.426 SDSS-u VOID -44.1800 52.0810
OBS: 53643.469 SDSS-u VOID -31.9000 49.1280
OBS: 53646.488 SDSS-u VOID -70.5500 47.5270
OBS: 53657.473 SDSS-u VOID 19.6300 52.6060
OBS: 53663.488 SDSS-u VOID -42.5200 133.9980
OBS: 53664.426 SDSS-u VOID -190.6899 196.8709
OBS: 53665.488 SDSS-u VOID -7.3100 88.2370
OBS: 53669.383 SDSS-u VOID -16.7000 50.4530
OBS: 53670.484 SDSS-u VOID 21.9100 83.8760
OBS: 53671.469 SDSS-u VOID 74.5100 56.5250
OBS: 53674.367 SDSS-u VOID -35.4100 59.0920
OBS: 53676.457 SDSS-u VOID -15.5700 50.7010
OBS: 53679.430 SDSS-u VOID 63.4900 51.6950
OBS: 53681.422 SDSS-u VOID -57.6900 60.9130
OBS: 53684.383 SDSS-u VOID 114.0800 53.8750
OBS: 53687.324 SDSS-u VOID -50.6700 143.7130
OBS: 53696.387 SDSS-u VOID -12.1200 63.1210
OBS: 53697.379 SDSS-u VOID -11.5000 57.9880
OBS: 53700.379 SDSS-u VOID -112.4300 57.4360
OBS: 53705.363 SDSS-u VOID -55.8800 58.9810
END_PHOTOMETRY:

# =============================================
