SURVEY: OTHER_LOWZ_LC
SNID: sn2002er
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: OTHER_LOWZ_LC
MWEBV: 0.157 MW E(B-V)
REDSHIFT_HELIO: 0.00857 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 52524.7
FILTERS: UBVRIfhjkl

NOBS: 185
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 52516.800 B  NULL    64863.4250 2389.6927
OBS: 52516.900 B  NULL    64863.4250 2389.6938
OBS: 52517.900 B  NULL    76559.6390 2820.5727
OBS: 52518.000 B  NULL    73113.8881 3366.9922
OBS: 52518.900 B  NULL    87902.2293 3238.4271
OBS: 52519.900 B  NULL    92044.9293 2543.3504
OBS: 52520.900 B  NULL    101859.1133 2814.5098
OBS: 52521.900 B  NULL    107646.4917 2974.4135
OBS: 52522.900 B  NULL    109647.7883 3029.7109
OBS: 52523.900 B  NULL    112719.7131 3114.5861
OBS: 52524.900 B  NULL    107646.4917 2974.4190
OBS: 52525.900 B  NULL    107646.4917 2974.4166
OBS: 52527.900 B  NULL    99083.1674 3650.3338
OBS: 52530.900 B  NULL    82413.7848 2277.2455
OBS: 52531.900 B  NULL    71779.4091 1983.4313
OBS: 52533.500 B  NULL    60813.4831 3920.7227
OBS: 52533.900 B  NULL    59703.5116 2199.6129
OBS: 52535.000 B  NULL    55462.5557 1532.6160
OBS: 52537.900 B  NULL    40550.8420 1494.0660
OBS: 52538.500 B  NULL    35645.1030 1313.3595
OBS: 52539.900 B  NULL    31045.5872 1143.9358
OBS: 52540.000 B  NULL    30760.9594 850.2160
OBS: 52540.900 B  NULL    27797.1247 1024.2842
OBS: 52542.000 B  NULL    24888.5661 917.1574
OBS: 52544.000 B  NULL    20137.2372 556.8176
OBS: 52546.500 B  NULL    15559.6517 716.8488
OBS: 52547.800 B  NULL    14723.1209 407.3728
OBS: 52551.500 B  NULL    10471.2825 675.4263
OBS: 52552.500 B  NULL    9289.6610 513.7968
OBS: 52554.800 B  NULL    8871.5580 246.0606
OBS: 52555.800 B  NULL    8317.6351 307.1733
OBS: 52561.400 B  NULL    6792.0344 313.5083
OBS: 52573.400 B  NULL    5248.0731 725.3382
OBS: 52703.400 B  NULL    1056.8172 36.2132
OBS: 52726.300 B  NULL    772.6804 41.5312
OBS: 52739.300 B  NULL    642.6875 41.4738
OBS: 52848.900 B  NULL    183.6538 23.7015
OBS: 52516.800 I  NULL    102801.6713 3787.2135
OBS: 52516.800 I  NULL    103752.8836 3822.2562
OBS: 52516.900 I  NULL    106659.6540 3929.3416
OBS: 52517.900 I  NULL    122461.6688 4511.4879
OBS: 52518.000 I  NULL    122461.6688 5639.3599
OBS: 52518.900 I  NULL    138038.4808 5085.3376
OBS: 52520.900 I  NULL    152756.6600 4220.6667
OBS: 52521.900 I  NULL    157036.3456 4338.9142
