-20.0 2000.00 1.802132502990286e-02
-20.0 2010.00 1.802132502990286e-02
-20.0 2020.00 1.802132502990286e-02
-20.0 2030.00 1.802132502990286e-02
-20.0 2040.00 1.802132502990286e-02
-20.0 2050.00 1.802132502990286e-02
-20.0 2060.00 1.802132502990286e-02
-20.0 2070.00 1.802132502990286e-02
-20.0 2080.00 1.802132502990286e-02
-20.0 2090.00 1.802132502990286e-02
-20.0 2100.00 1.802132502990286e-02
-20.0 2110.00 1.802132502990286e-02
-20.0 2120.00 1.802132502990286e-02
-20.0 2130.00 1.802132502990286e-02
-20.0 2140.00 1.802132502990286e-02
-20.0 2150.00 1.802132502990286e-02
-20.0 2160.00 1.802132502990286e-02
-20.0 2170.00 1.802132502990286e-02
-20.0 2180.00 1.802132502990286e-02
-20.0 2190.00 1.802132502990286e-02
-20.0 2200.00 1.802132502990286e-02
-20.0 2210.00 1.802132502990286e-02
-20.0 2220.00 1.802132502990286e-02
-20.0 2230.00 1.802132502990286e-02
-20.0 2240.00 1.802132502990286e-02
-20.0 2250.00 1.802132502990286e-02
-20.0 2260.00 1.802132502990286e-02
-20.0 2270.00 1.802132502990286e-02
-20.0 2280.00 1.802132502990286e-02
-20.0 2290.00 1.802132502990286e-02
-20.0 2300.00 1.802132502990286e-02
-20.0 2310.00 1.802132502990286e-02
-20.0 2320.00 1.802132502990286e-02
-20.0 2330.00 1.802132502990286e-02
-20.0 2340.00 1.802132502990286e-02
-20.0 2350.00 1.802132502990286e-02
-20.0 2360.00 1.802132502990286e-02
-20.0 2370.00 1.802132502990286e-02
-20.0 2380.00 1.802132502990286e-02
-20.0 2390.00 1.802132502990286e-02
-20.0 2400.00 1.802132502990286e-02
-20.0 2410.00 1.802132502990286e-02
-20.0 2420.00 1.802132502990286e-02
-20.0 2430.00 1.802132502990286e-02
-20.0 2440.00 1.802132502990286e-02
-20.0 2450.00 1.802132502990286e-02
-20.0 2460.00 1.802132502990286e-02
-20.0 2470.00 1.802132502990286e-02
-20.0 2480.00 1.802132502990286e-02
-20.0 2490.00 1.802132502990286e-02
-20.0 2500.00 1.802132502990286e-02
-20.0 2510.00 1.802132502990286e-02
-20.0 2520.00 1.802132502990286e-02
-20.0 2530.00 1.802132502990286e-02
-20.0 2540.00 1.802132502990286e-02
-20.0 2550.00 1.802132502990286e-02
-20.0 2560.00 1.802132502990286e-02
-20.0 2570.00 1.802132502990286e-02
-20.0 2580.00 1.802132502990286e-02
-20.0 2590.00 1.802132502990286e-02
-20.0 2600.00 1.802132502990286e-02
-20.0 2610.00 1.802132502990286e-02
-20.0 2620.00 1.802132502990286e-02
-20.0 2630.00 1.802132502990286e-02
-20.0 2640.00 1.802132502990286e-02
-20.0 2650.00 1.802132502990286e-02
-20.0 2660.00 1.802132502990286e-02
-20.0 2670.00 1.802132502990286e-02
-20.0 2680.00 1.802132502990286e-02
-20.0 2690.00 1.802132502990286e-02
-20.0 2700.00 1.802132502990286e-02
-20.0 2710.00 1.802132502990286e-02
-20.0 2720.00 1.802132502990286e-02
-20.0 2730.00 1.802132502990286e-02
-20.0 2740.00 1.802132502990286e-02
-20.0 2750.00 1.802132502990286e-02
-20.0 2760.00 1.802132502990286e-02
-20.0 2770.00 1.802132502990286e-02
-20.0 2780.00 1.802132502990286e-02
-20.0 2790.00 1.802132502990286e-02
-20.0 2800.00 1.802132502990286e-02
-20.0 2810.00 1.802132502990286e-02
-20.0 2820.00 1.802132502990286e-02
-20.0 2830.00 1.802132502990286e-02
-20.0 2840.00 1.802132502990286e-02
