SURVEY: SDSS
SNID: 16099.0
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0329 MW E(B-V)
REDSHIFT_HELIO: 0.19695 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54054.486
FILTERS: tvywxABCfhjklugriz

NOBS: 209
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53975.375 g  NULL    -9.4300 13.7420
OBS: 53989.387 g  NULL    38.4000 44.6290
OBS: 53990.391 g  NULL    35.5900 36.9560
OBS: 53994.398 g  NULL    14.6300 17.6390
OBS: 53995.426 g  NULL    -21.1000 14.1620
OBS: 53996.383 g  NULL    57.7300 16.1520
OBS: 54000.363 g  NULL    -27.3700 16.4850
OBS: 54005.398 g  NULL    -5.4100 12.8560
OBS: 54007.414 g  NULL    5.4400 18.7490
OBS: 54008.344 g  NULL    -4.5700 13.7090
OBS: 54009.336 g  NULL    -13.4800 13.8140
OBS: 54010.340 g  NULL    -5.4300 12.8450
OBS: 54011.402 g  NULL    1.2500 12.6740
OBS: 54012.332 g  NULL    -34.0500 31.4360
OBS: 54020.336 g  NULL    4.2100 26.5710
OBS: 54021.406 g  NULL    14.6800 22.7340
OBS: 54024.418 g  NULL    -25.6000 26.8130
OBS: 54025.402 g  NULL    15.9800 17.1180
OBS: 54028.406 g  NULL    18.4600 17.5920
OBS: 54029.332 g  NULL    31.0900 18.1660
OBS: 54030.332 g  NULL    -14.3200 13.0660
OBS: 54031.316 g  NULL    -3.5600 13.2480
OBS: 54036.324 g  NULL    87.4700 18.0280
OBS: 54037.313 g  NULL    101.5400 13.8080
OBS: 54039.320 g  NULL    216.4001 20.0160
OBS: 54040.328 g  NULL    209.3101 31.7680
OBS: 54041.293 g  NULL    317.1401 34.6660
OBS: 54047.355 g  NULL    491.4202 103.9140
OBS: 54048.316 g  NULL    481.1102 27.9860
OBS: 54049.352 g  NULL    531.9602 39.3850
OBS: 54052.320 g  NULL    577.4202 30.4980
OBS: 54053.316 g  NULL    535.4002 21.7930
OBS: 54055.316 g  NULL    551.4202 21.8790
OBS: 54056.320 g  NULL    560.1302 20.7970
OBS: 54058.313 g  NULL    495.0602 18.4920
OBS: 54059.313 g  NULL    434.3202 20.2030
OBS: 54060.336 g  NULL    546.8702 31.4090
OBS: 54061.324 g  NULL    369.2702 26.5840
OBS: 54062.316 g  NULL    405.6802 16.9600
OBS: 54063.305 g  NULL    425.6002 16.2620
OBS: 54068.297 g  NULL    324.5401 38.5300
OBS: 53975.375 r  NULL    47.4900 21.9610
OBS: 53989.387 r  NULL    -7.5000 42.4760
OBS: 53990.391 r  NULL    -28.5200 38.7230
OBS: 53994.398 r  NULL    2.6800 22.6350
OBS: 53995.426 r  NULL    6.1200 19.8470
OBS: 53996.383 r  NULL    3.7300 24.5390
OBS: 54000.363 r  NULL    -8.1700 27.3650
OBS: 54005.398 r  NULL    -4.7400 19.0050
OBS: 54007.414 r  NULL    13.5400 29.2840
OBS: 54008.344 r  NULL    16.9500 21.2800
OBS: 54009.336 r  NULL    28.4200 20.6500
OBS: 54010.340 r  NULL    13.5900 20.0380
OBS: 54011.402 r  NULL    7.5200 18.6600
OBS: 54012.332 r  NULL    36.5500 35.4940
OBS: 54020.336 r  NULL    -12.9600 31.6020
OBS: 54021.406 r  NULL    32.7500 26.4270
OBS: 54024.418 r  NULL    19.6100 37.5640
OBS: 54025.402 r  NULL    11.2800 27.7660
OBS: 54028.406 r  NULL    -6.5500 27.5750
OBS: 54029.332 r  NULL    21.7400 24.8370
OBS: 54030.332 r  NULL    34.0800 21.0280
OBS: 54031.316 r  NULL    11.3500 22.1380
OBS: 54035.406 r  NULL    38.9400 40.7100
OBS: 54036.324 r  NULL    108.0300 29.0080
OBS: 54037.313 r  NULL    126.1600 20.6310
OBS: 54039.320 r  NULL    253.4100 27.6550
OBS: 54040.328 r  NULL    273.3799 31.2710
OBS: 54041.293 r  NULL    311.4299 31.6570
OBS: 54047.355 r  NULL    627.2499 99.3320
OBS: 54048.316 r  NULL    582.1199 25.5880
OBS: 54049.352 r  NULL    561.0499 39.1640
OBS: 54052.320 r  NULL    596.7899 34.7210
OBS: 54053.316 r  NULL    605.6599 26.3110
OBS: 54055.316 r  NULL    565.1999 27.7100
OBS: 54056.320 r  NULL    612.9599 30.4430
OBS: 54058.313 r  NULL    609.5799 26.9070
OBS: 54059.313 r  NULL    539.7399 34.2240
OBS: 54060.336 r  NULL    560.5299 30.6640
OBS: 54061.324 r  NULL    528.4199 35.4110
OBS: 54062.316 r  NULL    550.7999 24.2270
OBS: 54063.305 r  NULL    562.5999 24.9950
OBS: 54068.297 r  NULL    403.6599 37.5640
OBS: 53975.375 i  NULL    15.0600 33.0100
OBS: 53989.387 i  NULL    -23.5800 49.9840
OBS: 53990.391 i  NULL    -24.9400 49.9280
OBS: 53994.398 i  NULL    -28.0300 35.4940
OBS: 53995.426 i  NULL    9.0000 29.7530
OBS: 53996.383 i  NULL    -12.9400 36.2390
OBS: 54000.363 i  NULL    -3.5900 39.0820
OBS: 54005.398 i  NULL    -39.9100 29.4770
OBS: 54006.309 i  NULL    220.5599 56.4700
OBS: 54007.414 i  NULL    -8.6100 41.7860
OBS: 54008.344 i  NULL    -6.9500 32.8720
OBS: 54009.336 i  NULL    -3.2600 31.2980
OBS: 54010.340 i  NULL    18.4600 30.9950
OBS: 54011.402 i  NULL    21.0700 28.8700
OBS: 54012.332 i  NULL    -19.1100 43.9390
OBS: 54020.336 i  NULL    -40.4600 45.5400
OBS: 54021.406 i  NULL    65.9400 37.7290
OBS: 54024.418 i  NULL    -109.9900 50.0110
OBS: 54025.402 i  NULL    7.7500 40.9580
OBS: 54028.406 i  NULL    -14.3900 39.2470
OBS: 54029.332 i  NULL    -17.2500 36.4870
OBS: 54030.332 i  NULL    1.1200 31.9060
OBS: 54031.316 i  NULL    26.5100 33.2580
OBS: 54035.406 i  NULL    26.6000 51.3080
OBS: 54036.324 i  NULL    88.5200 41.8970
OBS: 54037.313 i  NULL    79.0400 30.9400
OBS: 54039.320 i  NULL    206.0299 38.8610
OBS: 54040.328 i  NULL    242.1099 40.9580
OBS: 54041.293 i  NULL    248.5099 38.3640
OBS: 54047.355 i  NULL    383.9299 94.6680
OBS: 54048.316 i  NULL    545.9198 33.1200
OBS: 54049.352 i  NULL    442.2598 50.5080
OBS: 54052.320 i  NULL    588.8398 54.1240
OBS: 54053.316 i  NULL    540.3998 37.7290
OBS: 54055.316 i  NULL    574.3498 37.1220
OBS: 54056.320 i  NULL    563.8398 49.5420
OBS: 54058.313 i  NULL    578.0698 41.4830
OBS: 54059.313 i  NULL    603.1298 50.2600
OBS: 54060.336 i  NULL    528.5598 37.9500
OBS: 54061.324 i  NULL    500.9998 48.0790
OBS: 54062.316 i  NULL    545.9198 37.1770
OBS: 54063.305 i  NULL    505.6498 35.9080
OBS: 54068.297 i  NULL    425.4298 46.3130
OBS: 53975.375 z  NULL    177.3501 105.7360
OBS: 53989.387 z  NULL    2.8500 134.2191
OBS: 53990.391 z  NULL    155.2201 130.5761
OBS: 53994.398 z  NULL    160.0001 112.3601
OBS: 53995.426 z  NULL    -30.2100 98.3660
OBS: 53996.383 z  NULL    250.1401 136.4271
OBS: 54000.363 z  NULL    -2.6000 127.1261
OBS: 54005.398 z  NULL    58.5300 90.6380
OBS: 54007.414 z  NULL    -112.2801 133.4181
OBS: 54008.344 z  NULL    -12.5700 106.4530
OBS: 54009.336 z  NULL    89.9700 96.4900
OBS: 54010.340 z  NULL    203.5601 89.7550
OBS: 54011.402 z  NULL    47.9600 95.3860
OBS: 54012.332 z  NULL    -56.9500 123.8141
OBS: 54020.336 z  NULL    76.0600 131.9831
OBS: 54021.406 z  NULL    -117.2801 106.9780
OBS: 54024.418 z  NULL    -33.2700 162.7851
OBS: 54025.402 z  NULL    -38.7400 135.2951
OBS: 54028.406 z  NULL    15.0100 130.9621
OBS: 54029.332 z  NULL    180.3501 124.3101
OBS: 54030.332 z  NULL    265.4701 103.4170
OBS: 54031.316 z  NULL    -28.5400 115.3961
OBS: 54035.406 z  NULL    57.3600 169.8781
OBS: 54036.324 z  NULL    203.7901 140.8701
OBS: 54037.313 z  NULL    72.5500 95.1650
OBS: 54039.320 z  NULL    387.7802 125.7461
OBS: 54040.328 z  NULL    299.2201 123.5381
OBS: 54041.293 z  NULL    305.7301 111.9181
OBS: 54047.355 z  NULL    910.2404 251.4081
OBS: 54048.316 z  NULL    478.1402 96.6280
OBS: 54049.352 z  NULL    429.8002 157.5681
OBS: 54052.320 z  NULL    563.2403 189.0051
OBS: 54053.316 z  NULL    132.7801 124.5311
OBS: 54055.316 z  NULL    640.1903 112.7741
OBS: 54056.320 z  NULL    280.6301 148.6261
OBS: 54058.313 z  NULL    230.9001 147.0531
OBS: 54059.313 z  NULL    508.0002 149.2611
OBS: 54060.336 z  NULL    130.7701 155.4431
OBS: 54061.324 z  NULL    460.9102 155.4711
OBS: 54062.316 z  NULL    201.9401 127.7051
OBS: 54063.305 z  NULL    232.9301 116.5821
OBS: 54068.297 z  NULL    184.2401 156.1061
OBS: 53975.375 u  NULL    -55.3600 37.7840
OBS: 53989.387 u  NULL    90.7900 103.3070
OBS: 53990.391 u  NULL    -123.0100 91.5490
OBS: 53994.398 u  NULL    -36.3300 44.7950
OBS: 53995.426 u  NULL    2.7300 36.7080
OBS: 54000.363 u  NULL    -33.0900 45.6500
OBS: 54005.398 u  NULL    -48.0100 36.3220
OBS: 54007.414 u  NULL    -82.4600 55.5860
OBS: 54008.344 u  NULL    -60.3300 40.5440
OBS: 54009.336 u  NULL    60.7200 37.9500
OBS: 54010.340 u  NULL    -2.9000 36.2390
OBS: 54011.402 u  NULL    -32.9300 36.3490
OBS: 54012.332 u  NULL    110.1400 80.1500
OBS: 54020.336 u  NULL    15.9100 71.9810
OBS: 54021.406 u  NULL    24.3600 67.7030
