SURVEY: SNLS3_LC
SNID: 04D1ow
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: SNLS3_LC
MWEBV: 0.0265 MW E(B-V)
REDSHIFT_HELIO: 0.915 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53311.969
FILTERS: griz

NOBS: 135
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53257.570 g  NULL    0.1400 0.8243
OBS: 53261.520 g  NULL    -0.2075 0.6204
OBS: 53266.570 g  NULL    0.2129 2.0243
OBS: 53267.530 g  NULL    0.8570 0.8667
OBS: 53287.480 g  NULL    1.3595 0.6638
OBS: 53293.550 g  NULL    0.9473 0.8071
OBS: 53297.410 g  NULL    2.4018 0.9582
OBS: 53313.360 g  NULL    1.6674 0.7763
OBS: 53316.380 g  NULL    1.6003 0.5292
OBS: 53350.330 g  NULL    0.2122 0.9178
OBS: 53353.310 g  NULL    1.4416 0.7177
OBS: 53356.270 g  NULL    0.3537 1.2439
OBS: 53376.330 g  NULL    0.9261 1.1996
OBS: 53587.560 g  NULL    0.3591 0.8794
OBS: 53592.600 g  NULL    0.2225 0.9969
OBS: 53613.580 g  NULL    -0.5539 0.8377
OBS: 53617.540 g  NULL    -0.2133 0.7032
OBS: 53622.520 g  NULL    1.3861 1.3614
OBS: 53624.540 g  NULL    0.4769 0.7938
OBS: 53642.480 g  NULL    -0.9253 1.0546
OBS: 53648.470 g  NULL    -0.8497 0.8634
OBS: 53651.460 g  NULL    0.1184 0.8250
OBS: 53655.540 g  NULL    0.7331 1.3995
OBS: 53670.360 g  NULL    -0.1992 0.6860
OBS: 53675.450 g  NULL    -0.5584 0.7481
OBS: 53678.390 g  NULL    -1.4301 0.7668
OBS: 53257.510 i  NULL    1.1039 1.1474
OBS: 53261.480 i  NULL    2.2990 1.3206
OBS: 53266.520 i  NULL    -2.7432 1.6614
OBS: 53270.530 i  NULL    0.8040 0.9747
OBS: 53282.460 i  NULL    2.6376 1.1294
OBS: 53287.430 i  NULL    6.8087 1.1245
OBS: 53292.430 i  NULL    18.0833 6.6333
OBS: 53293.390 i  NULL    16.7049 1.4715
OBS: 53296.500 i  NULL    24.5131 7.4054
OBS: 53297.380 i  NULL    29.2680 1.9016
OBS: 53300.350 i  NULL    28.6415 1.3606
OBS: 53311.410 i  NULL    37.2173 1.3013
OBS: 53315.460 i  NULL    36.1607 5.9775
OBS: 53316.380 i  NULL    31.7252 1.5798
OBS: 53322.340 i  NULL    28.6501 1.4089
OBS: 53328.330 i  NULL    22.1571 1.5032
OBS: 53330.420 i  NULL    20.0194 1.5053
OBS: 53342.430 i  NULL    12.4209 11.9098
OBS: 53343.320 i  NULL    15.3051 2.4224
OBS: 53350.280 i  NULL    7.6227 1.6987
OBS: 53353.240 i  NULL    6.0335 1.1777
OBS: 53356.220 i  NULL    3.6555 1.7815
OBS: 53358.310 i  NULL    5.8229 2.2100
OBS: 53359.260 i  NULL    1.4784 32.6768
OBS: 53376.260 i  NULL    2.4487 1.4305
OBS: 53379.240 i  NULL    2.6859 2.0520
OBS: 53385.260 i  NULL    6.1602 2.3023
OBS: 53389.250 i  NULL    8.6070 19.6793
OBS: 53390.280 i  NULL    9.1414 6.1722
OBS: 53586.560 i  NULL    0.4288 0.9373
OBS: 53592.580 i  NULL    1.6205 1.8984
OBS: 53609.520 i  NULL    0.8689 1.4314
OBS: 53613.520 i  NULL    1.2096 2.1999
OBS: 53617.570 i  NULL    1.7887 1.2514
OBS: 53622.470 i  NULL    -3.0828 1.8650
OBS: 53624.490 i  NULL    1.0961 1.1655
OBS: 53639.530 i  NULL    -0.2097 1.2541
OBS: 53642.430 i  NULL    1.9503 1.9681
OBS: 53647.550 i  NULL    -0.7353 1.5430
OBS: 53648.420 i  NULL    2.4305 1.7392
OBS: 53651.410 i  NULL    1.0934 1.9326
OBS: 53655.420 i  NULL    1.2125 1.3219
OBS: 53666.410 i  NULL    4.6351 2.3588
OBS: 53667.430 i  NULL    0.8274 1.1825
OBS: 53670.320 i  NULL    -0.5275 1.7766
OBS: 53674.390 i  NULL    -1.5635 1.3011
OBS: 53678.350 i  NULL    3.5836 2.0432
OBS: 53682.320 i  NULL    4.4393 3.9848
OBS: 53257.550 r  NULL    -1.1409 1.0359
OBS: 53261.500 r  NULL    0.4839 0.9398
OBS: 53265.590 r  NULL    2.9146 2.1362
OBS: 53266.550 r  NULL    2.1524 1.1147
OBS: 53270.560 r  NULL    -0.6725 0.9941
OBS: 53282.500 r  NULL    -0.8299 1.4920
OBS: 53287.460 r  NULL    2.2268 0.8795
OBS: 53293.430 r  NULL    13.3361 1.3888
OBS: 53297.360 r  NULL    18.5158 1.1576
OBS: 53300.390 r  NULL    21.1152 1.2946
OBS: 53311.380 r  NULL    19.7832 1.6434
OBS: 53316.410 r  NULL    15.6873 0.8059
OBS: 53322.380 r  NULL    11.2798 1.1751
OBS: 53328.350 r  NULL    5.2905 1.2681
OBS: 53343.380 r  NULL    2.5299 1.9048
OBS: 53350.300 r  NULL    2.0540 1.0093
OBS: 53353.280 r  NULL    1.9856 0.9814
OBS: 53356.250 r  NULL    1.2525 1.2131
OBS: 53376.310 r  NULL    -0.0762 1.1823
OBS: 53385.290 r  NULL    -2.9276 2.4402
OBS: 53586.600 r  NULL    -1.3424 0.8840
OBS: 53592.560 r  NULL    0.0719 1.1081
OBS: 53609.560 r  NULL    -0.7207 1.6610
OBS: 53613.550 r  NULL    -0.5850 1.0005
OBS: 53617.520 r  NULL    1.4604 0.7716
OBS: 53622.500 r  NULL    -1.3877 1.3536
OBS: 53624.530 r  NULL    1.0594 0.9367
OBS: 53639.570 r  NULL    0.4957 1.5247
OBS: 53642.460 r  NULL    -0.7725 1.3270
OBS: 53648.450 r  NULL    0.5437 0.9614
OBS: 53651.440 r  NULL    0.0008 1.2005
OBS: 53655.520 r  NULL    0.4358 1.6348
OBS: 53666.460 r  NULL    5.3580 5.3490
OBS: 53667.470 r  NULL    0.0669 1.1724
OBS: 53670.340 r  NULL    -0.2981 0.9996
OBS: 53674.480 r  NULL    -0.7359 1.5613
OBS: 53675.380 r  NULL    0.2981 0.9448
OBS: 53678.370 r  NULL    0.2598 1.1501
OBS: 53256.500 z  NULL    10.4229 4.2117
OBS: 53270.600 z  NULL    1.1244 2.7884
OBS: 53282.540 z  NULL    2.1512 3.1975
OBS: 53286.540 z  NULL    -3.0525 3.2355
OBS: 53299.370 z  NULL    26.3136 2.6072
OBS: 53322.420 z  NULL    31.0814 2.6821
OBS: 53328.410 z  NULL    24.7144 2.0276
OBS: 53330.450 z  NULL    20.6879 4.2642
OBS: 53343.420 z  NULL    22.8843 8.1480
OBS: 53344.350 z  NULL    12.6355 4.4543
OBS: 53353.350 z  NULL    5.0066 2.8060
OBS: 53358.380 z  NULL    7.4188 4.9050
OBS: 53386.260 z  NULL    4.9190 5.0320
OBS: 53609.600 z  NULL    2.4289 3.2409
OBS: 53613.610 z  NULL    0.1877 3.0653
OBS: 53617.480 z  NULL    -1.7473 2.5904
OBS: 53624.580 z  NULL    0.6047 3.2264
OBS: 53639.600 z  NULL    -3.8441 3.9506
OBS: 53642.510 z  NULL    6.7005 3.8312
OBS: 53648.510 z  NULL    1.7207 3.4314
OBS: 53655.490 z  NULL    0.9625 4.1598
OBS: 53668.360 z  NULL    -5.6057 3.9099
OBS: 53675.490 z  NULL    -1.4022 3.0950
END_PHOTOMETRY:

# =============================================
