SURVEY: SDSS
SNID: 15901.0
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0319 MW E(B-V)
REDSHIFT_HELIO: 0.199 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54045.452
FILTERS: tvywxABCfhjklugriz

NOBS: 94
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53989.402 g  NULL    22.0800 36.4040
OBS: 53995.441 g  NULL    -11.5400 14.3160
OBS: 54000.379 g  NULL    -0.1600 16.3810
OBS: 54007.430 g  NULL    6.0000 14.7050
OBS: 54009.352 g  NULL    7.1300 13.0660
OBS: 54011.418 g  NULL    -5.6400 12.6820
OBS: 54021.422 g  NULL    13.6200 20.3660
OBS: 54025.414 g  NULL    -8.6300 17.1370
OBS: 54029.426 g  NULL    80.6700 15.4840
OBS: 54031.332 g  NULL    147.6401 14.7080
OBS: 54036.336 g  NULL    319.7801 19.7230
OBS: 54039.336 g  NULL    478.0202 17.7660
OBS: 54041.309 g  NULL    524.6502 31.4090
OBS: 54048.332 g  NULL    483.3402 28.3180
OBS: 54052.336 g  NULL    418.6002 27.0950
OBS: 54055.348 g  NULL    327.8501 19.3230
OBS: 54058.328 g  NULL    211.4501 17.9480
OBS: 54060.352 g  NULL    213.6101 21.1750
OBS: 54063.320 g  NULL    172.3501 17.5510
OBS: 53989.402 r  NULL    70.3900 35.6320
OBS: 53995.441 r  NULL    -1.1300 20.4350
OBS: 54000.379 r  NULL    -45.6500 26.1620
OBS: 54007.430 r  NULL    -9.2100 21.0450
OBS: 54009.352 r  NULL    7.9000 19.6020
OBS: 54011.418 r  NULL    -20.0100 18.6660
OBS: 54021.422 r  NULL    8.2700 24.7380
OBS: 54025.414 r  NULL    5.6400 25.9330
OBS: 54029.426 r  NULL    52.8700 24.4920
OBS: 54031.332 r  NULL    151.5300 21.9500
OBS: 54036.336 r  NULL    379.8099 29.0350
OBS: 54039.336 r  NULL    441.4499 24.9640
OBS: 54041.309 r  NULL    480.9799 30.7190
OBS: 54048.332 r  NULL    511.1599 28.0970
OBS: 54052.336 r  NULL    431.3799 34.2240
OBS: 54055.348 r  NULL    423.1099 28.8420
OBS: 54058.328 r  NULL    411.1799 27.5830
OBS: 54060.352 r  NULL    357.6899 24.9950
OBS: 54063.320 r  NULL    325.2399 25.6740
OBS: 53989.402 i  NULL    -71.6100 37.9500
OBS: 53995.441 i  NULL    1.6200 29.3390
OBS: 54000.379 i  NULL    -5.8000 34.0860
OBS: 54007.430 i  NULL    31.2800 30.2500
OBS: 54009.352 i  NULL    52.2100 28.7590
OBS: 54011.418 i  NULL    5.0500 27.6550
OBS: 54021.422 i  NULL    40.4900 31.2980
OBS: 54025.414 i  NULL    -43.7300 34.8590
OBS: 54029.426 i  NULL    58.9700 32.8720
OBS: 54031.332 i  NULL    185.8599 32.5130
OBS: 54036.336 i  NULL    414.9398 37.7570
OBS: 54039.336 i  NULL    459.3398 33.5890
OBS: 54041.309 i  NULL    494.5698 36.2660
OBS: 54048.332 i  NULL    479.2798 34.0310
OBS: 54052.336 i  NULL    455.1198 45.8710
OBS: 54055.348 i  NULL    351.6099 33.9200
OBS: 54058.328 i  NULL    330.4599 36.1560
OBS: 54060.352 i  NULL    280.4299 37.3150
OBS: 54063.320 i  NULL    264.2399 36.5980
OBS: 53989.402 z  NULL    18.7100 98.3940
OBS: 53995.441 z  NULL    -96.1100 88.2650
OBS: 54000.379 z  NULL    17.4800 114.2361
OBS: 54007.430 z  NULL    145.3101 102.1480
OBS: 54009.352 z  NULL    -62.9800 85.1460
OBS: 54011.418 z  NULL    86.3200 86.6920
OBS: 54021.422 z  NULL    -17.0900 97.4000
OBS: 54025.414 z  NULL    205.4201 123.7311
OBS: 54029.426 z  NULL    54.4500 117.1071
OBS: 54031.332 z  NULL    55.1700 110.4281
OBS: 54036.336 z  NULL    299.5301 134.6601
OBS: 54039.336 z  NULL    233.9501 119.6461
OBS: 54041.309 z  NULL    380.5702 104.3000
OBS: 54048.332 z  NULL    279.1801 101.5400
OBS: 54052.336 z  NULL    404.1302 158.7001
OBS: 54055.348 z  NULL    77.4400 113.9051
OBS: 54058.328 z  NULL    46.8100 129.3611
OBS: 54060.352 z  NULL    -88.0800 151.6341
OBS: 54063.320 z  NULL    304.7901 130.9901
OBS: 53995.441 u  NULL    -32.1400 37.0940
OBS: 54000.379 u  NULL    -13.1100 41.5930
OBS: 54007.430 u  NULL    8.4200 46.1750
OBS: 54009.352 u  NULL    -17.4900 39.8270
OBS: 54011.418 u  NULL    19.9800 38.5570
OBS: 54021.422 u  NULL    -38.6600 61.1620
OBS: 54025.414 u  NULL    -34.4600 55.3380
OBS: 54029.426 u  NULL    -24.5500 51.5570
OBS: 54031.332 u  NULL    5.9900 43.1940
OBS: 54036.336 u  NULL    146.0400 59.4780
OBS: 54039.336 u  NULL    156.0799 49.7080
OBS: 54041.309 u  NULL    188.6399 77.6940
OBS: 54048.332 u  NULL    79.7200 87.2440
OBS: 54052.336 u  NULL    8.5000 72.2570
OBS: 54055.348 u  NULL    -99.4200 58.5670
OBS: 54058.328 u  NULL    25.1500 45.8990
OBS: 54060.352 u  NULL    9.8000 84.8150
OBS: 54063.320 u  NULL    -17.5800 49.9280
END_PHOTOMETRY:

# =============================================
