SURVEY: SDSS
SNID: 19155.0
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0255 MW E(B-V)
REDSHIFT_HELIO: 0.07688 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54399.705
FILTERS: tvywxABCfhjklugriz

NOBS: 92
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 54357.367 g  NULL    26.1200 13.5100
OBS: 54362.418 g  NULL    19.1300 13.5710
OBS: 54376.414 g  NULL    16.1400 16.5190
OBS: 54382.398 g  NULL    207.3901 19.3810
OBS: 54385.418 g  NULL    1077.3805 21.4730
OBS: 54387.418 g  NULL    2151.7510 45.4850
OBS: 54390.410 g  NULL    3627.4216 33.9200
OBS: 54391.418 g  NULL    4051.3317 160.7701
OBS: 54394.402 g  NULL    5123.8822 134.0811
OBS: 54396.422 g  NULL    5455.0524 108.4400
OBS: 54402.410 g  NULL    5109.7422 115.3681
OBS: 54408.324 g  NULL    4085.0518 70.4900
OBS: 54411.285 g  NULL    3404.0615 40.9030
OBS: 54413.324 g  NULL    2975.7513 75.5690
OBS: 54415.336 g  NULL    2528.1011 41.9800
OBS: 54417.324 g  NULL    2151.7510 23.2140
OBS: 54418.324 g  NULL    1993.3908 28.4560
OBS: 54422.328 g  NULL    1456.0806 26.5570
OBS: 54424.266 g  NULL    1289.3706 37.1500
OBS: 54357.367 r  NULL    20.5900 19.4520
OBS: 54362.418 r  NULL    7.0200 20.3360
OBS: 54376.414 r  NULL    -27.3000 21.8290
OBS: 54382.398 r  NULL    177.6800 30.5260
OBS: 54385.418 r  NULL    887.8098 25.4090
OBS: 54387.418 r  NULL    2054.8696 65.4950
OBS: 54391.418 r  NULL    3489.7594 62.3210
OBS: 54394.402 r  NULL    4333.0793 57.2980
OBS: 54396.422 r  NULL    4781.8591 97.3180
OBS: 54402.410 r  NULL    4897.7592 112.9670
OBS: 54408.324 r  NULL    4138.0592 33.4240
OBS: 54411.285 r  NULL    3496.1894 43.9120
OBS: 54413.324 r  NULL    3212.1394 77.7490
OBS: 54415.336 r  NULL    2833.9495 122.7370
OBS: 54417.324 r  NULL    2671.7196 74.7130
OBS: 54418.324 r  NULL    2468.2596 49.4870
OBS: 54422.328 r  NULL    2251.0596 39.6890
OBS: 54424.266 r  NULL    2159.6697 45.7330
OBS: 54357.367 i  NULL    6.5300 29.1180
OBS: 54362.418 i  NULL    19.5500 30.4980
OBS: 54376.414 i  NULL    2.3500 31.9060
OBS: 54382.398 i  NULL    109.0000 42.5590
OBS: 54385.418 i  NULL    908.2996 36.5150
OBS: 54387.418 i  NULL    1744.0293 85.2840
OBS: 54390.410 i  NULL    2627.7189 118.7080
OBS: 54391.418 i  NULL    2784.7190 88.7340
OBS: 54394.402 i  NULL    2964.7188 81.1720
OBS: 54396.422 i  NULL    3047.7888 80.6200
OBS: 54402.410 i  NULL    2970.1889 68.5580
OBS: 54408.324 i  NULL    2504.8291 37.6460
OBS: 54411.285 i  NULL    2051.0092 39.3020
OBS: 54413.324 i  NULL    1778.0993 73.0020
OBS: 54415.336 i  NULL    1564.3795 48.4930
OBS: 54417.324 i  NULL    1450.5495 39.2750
OBS: 54418.324 i  NULL    1470.7394 46.2850
OBS: 54422.328 i  NULL    1482.9795 46.5890
OBS: 54424.266 i  NULL    1472.0894 46.3130
OBS: 54357.367 z  NULL    119.5301 87.3260
OBS: 54362.418 z  NULL    -46.2600 97.3450
OBS: 54376.414 z  NULL    -29.7900 94.5020
OBS: 54382.398 z  NULL    112.7701 154.7531
OBS: 54385.418 z  NULL    765.5904 102.4240
OBS: 54391.418 z  NULL    2620.9213 235.0141
OBS: 54394.402 z  NULL    2468.3711 178.5441
OBS: 54396.422 z  NULL    2582.5212 199.7141
OBS: 54402.410 z  NULL    2094.4009 136.0681
OBS: 54408.324 z  NULL    1693.4507 110.0141
OBS: 54411.285 z  NULL    1215.6206 99.8570
OBS: 54413.324 z  NULL    1196.6005 150.5031
OBS: 54415.336 z  NULL    1317.7606 153.5941
OBS: 54417.324 z  NULL    1082.3905 117.1071
OBS: 54418.324 z  NULL    1428.3607 140.3461
OBS: 54422.328 z  NULL    1408.6606 132.6731
OBS: 54424.266 z  NULL    1126.5205 127.5401
OBS: 54357.367 u  NULL    -71.1100 36.4600
OBS: 54362.418 u  NULL    -22.9600 37.8950
OBS: 54376.414 u  NULL    65.8200 48.3550
OBS: 54382.398 u  NULL    41.5100 62.2660
OBS: 54385.418 u  NULL    537.6598 53.0750
OBS: 54387.418 u  NULL    1570.2394 98.3940
OBS: 54390.410 u  NULL    2913.3290 95.7720
OBS: 54391.418 u  NULL    2841.7791 133.4460
OBS: 54394.402 u  NULL    3590.8188 103.1960
OBS: 54396.422 u  NULL    3014.3290 127.0700
OBS: 54402.410 u  NULL    1967.7894 134.7160
OBS: 54408.324 u  NULL    1093.2696 55.5590
OBS: 54411.285 u  NULL    841.5497 51.2530
OBS: 54413.324 u  NULL    701.8198 74.6580
OBS: 54415.336 u  NULL    572.4498 74.4100
OBS: 54417.324 u  NULL    332.9899 47.0030
OBS: 54418.324 u  NULL    268.1799 60.2780
OBS: 54422.328 u  NULL    222.1699 56.8010
OBS: 54424.266 u  NULL    366.5799 83.0760
END_PHOTOMETRY:

# =============================================
