SURVEY: SDSS
SNID: 17568.0
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.1013 MW E(B-V)
REDSHIFT_HELIO: 0.138 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54361.133
FILTERS: tvywxABCfhjklugriz

NOBS: 103
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 54346.164 g  NULL    63.9200 15.4590
OBS: 54346.164 r  NULL    93.1000 23.3830
OBS: 54346.164 i  NULL    114.9500 36.4040
OBS: 54346.164 z  NULL    159.7900 122.2960
OBS: 54346.164 u  NULL    19.9200 51.5290
OBS: 54356.207 g  NULL    269.3500 15.6710
OBS: 54356.207 r  NULL    312.0000 24.5890
OBS: 54356.207 i  NULL    347.4100 34.7480
OBS: 54356.207 z  NULL    273.1200 106.7020
OBS: 54356.207 u  NULL    64.1300 46.1470
OBS: 54358.148 g  NULL    301.7300 21.4670
OBS: 54358.148 r  NULL    353.7500 26.2780
OBS: 54358.148 i  NULL    390.3700 38.5300
OBS: 54358.148 z  NULL    395.1000 157.6240
OBS: 54358.148 u  NULL    232.9400 66.4060
OBS: 54366.141 g  NULL    292.1400 49.0180
OBS: 54366.141 r  NULL    326.7500 47.0580
OBS: 54366.141 i  NULL    428.5800 56.4970
OBS: 54366.141 z  NULL    273.9800 170.7890
OBS: 54366.141 u  NULL    236.6400 116.9140
OBS: 54373.180 g  NULL    124.3200 24.8120
OBS: 54373.180 r  NULL    303.1900 30.0840
OBS: 54373.180 i  NULL    281.7300 41.2900
OBS: 54373.180 z  NULL    357.8600 128.7820
OBS: 54373.180 u  NULL    64.1300 70.2970
OBS: 54381.191 g  NULL    67.1700 18.7510
OBS: 54381.191 r  NULL    210.5700 31.2430
OBS: 54381.191 i  NULL    245.5200 45.2360
OBS: 54381.191 z  NULL    -74.5500 159.0040
OBS: 54381.191 u  NULL    -6.5400 59.1190
OBS: 54382.191 g  NULL    89.3000 20.6810
OBS: 54382.191 r  NULL    209.2100 31.9330
OBS: 54382.191 i  NULL    166.8100 41.8420
OBS: 54382.191 z  NULL    473.5500 163.6960
OBS: 54382.191 u  NULL    32.7800 56.7180
OBS: 54383.195 g  NULL    65.0300 15.8640
OBS: 54383.195 r  NULL    178.0100 23.9240
OBS: 54383.195 i  NULL    240.0900 37.1500
OBS: 54383.195 z  NULL    250.9500 125.0000
OBS: 54383.195 u  NULL    44.6800 50.5360
OBS: 54386.191 g  NULL    44.3800 14.2030
OBS: 54386.191 r  NULL    204.4100 21.1080
OBS: 54386.191 i  NULL    213.6700 30.9950
OBS: 54386.191 z  NULL    -36.0700 94.5850
OBS: 54386.191 u  NULL    14.0900 39.8270
OBS: 54388.195 g  NULL    47.0900 16.2120
OBS: 54388.195 r  NULL    191.2100 25.5160
OBS: 54388.195 i  NULL    190.8000 36.7910
OBS: 54388.195 z  NULL    128.2400 125.9110
OBS: 54388.195 u  NULL    38.4600 52.2740
OBS: 54393.184 g  NULL    16.1800 20.4160
OBS: 54393.184 r  NULL    99.6900 25.3950
OBS: 54393.184 i  NULL    182.2300 34.7210
OBS: 54393.184 z  NULL    361.4500 106.3700
OBS: 54393.184 u  NULL    -7.8400 55.2000
OBS: 54396.113 g  NULL    62.7100 51.9430
OBS: 54396.113 r  NULL    120.1500 52.9370
OBS: 54396.113 i  NULL    141.3600 56.1380
OBS: 54396.113 z  NULL    11.0400 162.0120
OBS: 54396.113 u  NULL    -171.7900 140.9530
OBS: 54403.109 g  NULL    38.1200 13.6870
OBS: 54403.109 r  NULL    92.8400 22.9270
OBS: 54403.109 i  NULL    127.0400 33.3680
OBS: 54403.109 z  NULL    38.3000 112.8290
OBS: 54403.109 u  NULL    53.9100 43.3600
OBS: 54406.102 g  NULL    13.3100 14.5180
OBS: 54406.102 r  NULL    85.2000 26.4550
OBS: 54406.102 i  NULL    83.0400 39.0820
OBS: 54406.102 z  NULL    429.8000 131.7070
OBS: 54406.102 u  NULL    48.3300 43.2220
OBS: 54412.105 g  NULL    33.5500 17.3330
OBS: 54412.105 r  NULL    69.1600 23.8110
OBS: 54412.105 i  NULL    99.7500 36.3490
OBS: 54412.105 z  NULL    107.1600 119.5630
OBS: 54412.105 u  NULL    7.0500 46.5340
OBS: 54415.141 g  NULL    32.9200 14.9070
OBS: 54415.141 r  NULL    66.5800 23.0930
OBS: 54415.141 i  NULL    92.6500 34.7210
OBS: 54415.141 z  NULL    359.6500 121.7990
OBS: 54415.141 u  NULL    -2.7200 44.6840
OBS: 54416.102 g  NULL    21.0700 14.1420
OBS: 54416.102 r  NULL    78.3000 24.0060
OBS: 54416.102 i  NULL    89.2300 35.5490
OBS: 54416.102 z  NULL    82.8600 118.2660
OBS: 54416.102 u  NULL    55.5600 45.0710
OBS: 54421.105 g  NULL    -11.5800 37.5640
OBS: 54421.105 r  NULL    -20.7700 44.7400
OBS: 54421.105 i  NULL    49.4500 50.5360
OBS: 54421.105 z  NULL    -16.5400 161.3770
OBS: 54421.105 u  NULL    100.3200 99.4430
OBS: 54423.098 g  NULL    23.3300 32.7890
OBS: 54423.098 r  NULL    88.3500 34.0580
OBS: 54423.098 i  NULL    68.6800 48.8800
OBS: 54423.098 z  NULL    -5.8700 136.1230
OBS: 54423.098 u  NULL    -72.8900 104.7700
OBS: 54425.098 g  NULL    28.3700 35.4660
OBS: 54425.098 z  NULL    -158.4300 127.8430
OBS: 54425.098 u  NULL    2.1600 99.4700
OBS: 54431.109 g  NULL    -2.6700 66.4060
