SURVEY: SDSS
SNID: 6558.0
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0387 MW E(B-V)
REDSHIFT_HELIO: 0.05742 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53675.053
FILTERS: tvywxABCfhjklugriz

NOBS: 78
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53622.387 g  NULL    0.2200 23.2090
OBS: 53627.344 g  NULL    -18.5600 24.0840
OBS: 53638.379 g  NULL    9.3900 19.3420
OBS: 53640.344 g  NULL    -10.7800 19.3670
OBS: 53655.316 g  NULL    -24.2400 23.8270
OBS: 53664.340 g  NULL    4021.5918 69.0830
OBS: 53669.301 g  NULL    7144.9531 96.4900
OBS: 53671.383 g  NULL    7712.5837 242.0801
OBS: 53674.285 g  NULL    8226.2139 110.9800
OBS: 53681.336 g  NULL    6655.7929 78.1080
OBS: 53685.297 g  NULL    5385.1623 72.9740
OBS: 53697.293 g  NULL    2157.7109 49.2110
OBS: 53700.293 g  NULL    1801.3108 36.6800
OBS: 53705.277 g  NULL    1256.5405 23.2920
OBS: 53622.387 r  NULL    -39.8800 31.0500
OBS: 53627.344 r  NULL    -12.3800 33.0370
OBS: 53634.336 r  NULL    11.3500 52.6330
OBS: 53638.379 r  NULL    41.1800 25.8750
OBS: 53640.344 r  NULL    -50.5000 27.8210
OBS: 53655.316 r  NULL    45.1800 31.7120
OBS: 53664.340 r  NULL    3844.1093 78.6050
OBS: 53669.301 r  NULL    6619.0888 109.8760
OBS: 53671.383 r  NULL    7406.2587 89.1760
OBS: 53674.285 r  NULL    8001.9986 81.7240
OBS: 53676.375 r  NULL    7972.5786 226.4860
OBS: 53679.344 r  NULL    7502.3787 117.4930
OBS: 53681.336 r  NULL    7151.5187 41.7040
OBS: 53685.297 r  NULL    6086.9289 52.0540
OBS: 53697.293 r  NULL    3715.3093 43.1390
OBS: 53700.293 r  NULL    3531.7893 50.4530
OBS: 53705.277 r  NULL    2986.7095 48.5480
OBS: 53622.387 i  NULL    -35.7800 43.6910
OBS: 53627.344 i  NULL    -16.1900 41.0690
OBS: 53634.336 i  NULL    -3.6900 57.0220
OBS: 53638.379 i  NULL    39.4500 36.7360
OBS: 53640.344 i  NULL    23.0900 37.9220
OBS: 53655.316 i  NULL    -19.8600 49.1830
OBS: 53664.340 i  NULL    3292.9687 92.4880
OBS: 53669.301 i  NULL    4830.5181 61.5200
OBS: 53671.383 i  NULL    5100.2780 60.1960
OBS: 53674.285 i  NULL    4826.0681 53.4890
OBS: 53676.375 i  NULL    4638.6682 51.8330
OBS: 53679.344 i  NULL    4474.9983 103.9690
OBS: 53681.336 i  NULL    4413.5983 64.3910
OBS: 53685.297 i  NULL    3460.8887 55.3660
OBS: 53697.293 i  NULL    2389.8691 58.9810
OBS: 53700.293 i  NULL    2575.0090 58.5400
OBS: 53705.277 i  NULL    2679.0490 47.4720
OBS: 53622.387 u  NULL    -10.8400 50.8390
OBS: 53627.344 u  NULL    -27.8700 47.3340
OBS: 53638.379 u  NULL    18.0200 46.1750
OBS: 53640.344 u  NULL    -30.0600 47.1410
OBS: 53655.316 u  NULL    -17.0900 52.3300
OBS: 53669.301 u  NULL    4625.8985 73.8850
OBS: 53671.383 u  NULL    5123.8483 141.5050
OBS: 53674.285 u  NULL    4716.2384 104.7700
OBS: 53676.375 u  NULL    3911.9587 98.6420
OBS: 53679.344 u  NULL    3229.9189 138.5240
OBS: 53681.336 u  NULL    2504.8791 74.8790
OBS: 53685.297 u  NULL    1545.8394 83.6280
OBS: 53697.293 u  NULL    367.2599 68.4200
OBS: 53705.277 u  NULL    228.4399 47.9140
OBS: 53627.344 z  NULL    39.9900 127.2361
OBS: 53634.336 z  NULL    -319.1501 167.0631
OBS: 53638.379 z  NULL    -18.3200 113.9601
OBS: 53640.344 z  NULL    -24.8000 118.5701
OBS: 53655.316 z  NULL    -174.8401 167.7531
OBS: 53664.340 z  NULL    2584.9012 298.0801
OBS: 53669.301 z  NULL    4050.0018 138.3861
OBS: 53671.383 z  NULL    4380.0220 163.1991
OBS: 53674.285 z  NULL    4288.1519 186.1341
OBS: 53676.375 z  NULL    4392.1521 152.2971
OBS: 53679.344 z  NULL    3475.3916 183.8991
OBS: 53681.336 z  NULL    3669.6417 121.1921
OBS: 53685.297 z  NULL    2694.4713 137.0891
OBS: 53697.293 z  NULL    2328.9610 158.7001
OBS: 53700.293 z  NULL    2407.6312 176.0331
OBS: 53705.277 z  NULL    2582.5212 134.3841
END_PHOTOMETRY:

# =============================================
