SURVEY: SDSS
SNID: 15161.0
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0348 MW E(B-V)
REDSHIFT_HELIO: 0.24954 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54025.374
FILTERS: tvywxABCfhjklugriz

NOBS: 91
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53989.414 g  NULL    -65.7300 36.4600
OBS: 53995.453 g  NULL    -4.8900 13.7670
OBS: 54000.387 g  NULL    16.7700 17.4100
OBS: 54007.438 g  NULL    28.3700 13.8880
OBS: 54009.363 g  NULL    22.2900 12.8040
OBS: 54011.426 g  NULL    106.4000 12.5880
OBS: 54025.426 g  NULL    337.6701 19.2790
OBS: 54029.438 g  NULL    265.8901 16.0190
OBS: 54031.344 g  NULL    249.9401 15.3840
OBS: 54036.348 g  NULL    186.1201 17.6450
OBS: 54039.348 g  NULL    148.0501 15.7710
OBS: 54041.316 g  NULL    108.6000 31.6850
OBS: 54048.340 g  NULL    -0.7100 25.4780
OBS: 54052.344 g  NULL    19.4200 28.1240
OBS: 54055.355 g  NULL    29.1900 16.1380
OBS: 54058.340 g  NULL    9.2600 17.3190
OBS: 54060.359 g  NULL    3.5300 23.2780
OBS: 53989.414 r  NULL    38.7800 36.1010
OBS: 53995.453 r  NULL    -2.1000 21.0970
OBS: 54000.387 r  NULL    -9.4000 24.2300
OBS: 54007.438 r  NULL    45.7500 22.6240
OBS: 54009.363 r  NULL    74.7500 20.6860
OBS: 54011.426 r  NULL    126.7500 20.3580
OBS: 54021.430 r  NULL    364.6999 30.6080
OBS: 54025.426 r  NULL    355.0599 28.2620
OBS: 54029.438 r  NULL    326.1499 26.8190
OBS: 54031.344 r  NULL    405.8999 25.5220
OBS: 54036.348 r  NULL    349.8599 31.0780
OBS: 54039.348 r  NULL    255.7700 25.2840
OBS: 54041.316 r  NULL    196.6000 36.4870
OBS: 54048.340 r  NULL    208.0500 28.8700
OBS: 54052.344 r  NULL    69.3000 36.5980
OBS: 54055.355 r  NULL    63.7600 26.4600
OBS: 54058.340 r  NULL    96.9800 26.2950
OBS: 54065.340 r  NULL    55.8800 43.6080
OBS: 53989.414 i  NULL    -23.8200 45.7060
OBS: 53995.453 i  NULL    -41.3100 33.1480
OBS: 54000.387 i  NULL    -17.3200 40.5720
OBS: 54007.438 i  NULL    19.7000 35.2730
OBS: 54009.363 i  NULL    62.8200 32.7060
OBS: 54011.426 i  NULL    136.8599 32.1260
OBS: 54021.430 i  NULL    427.7898 36.8460
OBS: 54025.426 i  NULL    291.0399 43.7460
OBS: 54029.438 i  NULL    349.0199 38.7500
OBS: 54031.344 i  NULL    393.9998 39.3020
OBS: 54036.348 i  NULL    245.7499 49.5700
OBS: 54039.348 i  NULL    207.5699 38.6680
OBS: 54041.316 i  NULL    212.8799 47.1130
OBS: 54048.340 i  NULL    197.1599 36.3770
OBS: 54052.344 i  NULL    191.1599 53.5160
OBS: 54055.355 i  NULL    159.7299 40.0750
OBS: 54058.340 i  NULL    128.4999 40.9030
OBS: 54060.359 i  NULL    178.3399 56.0560
OBS: 54065.340 i  NULL    58.4000 58.6500
OBS: 53989.414 z  NULL    110.0401 107.9440
OBS: 53995.453 z  NULL    -159.0301 87.0500
OBS: 54000.387 z  NULL    -120.6101 130.3551
OBS: 54007.438 z  NULL    172.2901 109.5440
OBS: 54009.363 z  NULL    -26.7400 91.8530
OBS: 54011.426 z  NULL    143.4101 85.8910
OBS: 54021.430 z  NULL    380.2002 99.9400
OBS: 54025.426 z  NULL    242.7301 122.7101
OBS: 54029.438 z  NULL    430.2202 105.6530
OBS: 54031.344 z  NULL    218.2701 116.5001
OBS: 54036.348 z  NULL    112.9401 127.7601
OBS: 54039.348 z  NULL    33.1100 111.6421
OBS: 54041.316 z  NULL    108.3400 110.8971
OBS: 54048.340 z  NULL    216.3301 89.1760
OBS: 54052.344 z  NULL    407.7102 163.5021
OBS: 54055.355 z  NULL    203.7901 119.7011
OBS: 54058.340 z  NULL    167.7201 119.7561
OBS: 54060.359 z  NULL    93.8200 197.1741
OBS: 54065.340 z  NULL    451.1902 217.8471
OBS: 53989.414 u  NULL    89.0500 78.7700
OBS: 53995.453 u  NULL    25.4600 36.4870
OBS: 54000.387 u  NULL    43.0500 46.9480
OBS: 54007.438 u  NULL    159.1799 45.2640
OBS: 54009.363 u  NULL    22.9400 36.3490
OBS: 54011.426 u  NULL    12.4100 32.5680
OBS: 54021.430 u  NULL    137.1300 55.6690
OBS: 54025.426 u  NULL    174.9199 53.2960
OBS: 54029.438 u  NULL    83.7800 47.0580
OBS: 54031.344 u  NULL    29.3600 40.1300
OBS: 54036.348 u  NULL    36.6000 46.6990
OBS: 54039.348 u  NULL    52.6900 40.5720
OBS: 54041.316 u  NULL    -94.5000 67.2890
OBS: 54052.344 u  NULL    2.5700 68.4200
OBS: 54055.355 u  NULL    50.3200 51.0320
OBS: 54058.340 u  NULL    21.2600 48.7140
OBS: 54060.359 u  NULL    64.7700 86.0570
OBS: 54065.340 u  NULL    -20.8000 65.3020
END_PHOTOMETRY:

# =============================================
