SURVEY: SDSS
SNID: 18855.0
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0986 MW E(B-V)
REDSHIFT_HELIO: 0.12783 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54385.992
FILTERS: tvywxABCfhjklugriz

NOBS: 88
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 54346.453 g  NULL    0.0900 28.0690
OBS: 54348.457 g  NULL    13.6200 18.9580
OBS: 54358.414 g  NULL    -14.0900 13.5930
OBS: 54365.445 g  NULL    -7.6000 13.0050
OBS: 54381.469 g  NULL    1078.3804 19.8390
OBS: 54386.461 g  NULL    1129.2005 20.5760
OBS: 54388.465 g  NULL    1081.3605 19.8830
OBS: 54392.461 g  NULL    947.9004 29.7800
OBS: 54393.469 g  NULL    855.7604 35.3000
OBS: 54396.332 g  NULL    729.6803 52.3850
OBS: 54403.379 g  NULL    440.3702 55.4480
OBS: 54406.371 g  NULL    289.4501 16.2480
OBS: 54409.379 g  NULL    212.0401 13.4610
OBS: 54412.398 g  NULL    176.5501 17.2750
OBS: 54416.371 g  NULL    129.3901 12.6990
OBS: 54421.375 g  NULL    121.1201 17.1920
OBS: 54423.352 g  NULL    80.4400 13.5870
OBS: 54433.375 g  NULL    48.3600 37.7570
OBS: 54346.453 r  NULL    21.4800 28.4280
OBS: 54348.457 r  NULL    -0.2900 24.7430
OBS: 54358.414 r  NULL    -13.9500 21.1720
OBS: 54365.445 r  NULL    -0.6600 18.1910
OBS: 54381.469 r  NULL    1070.3998 27.5170
OBS: 54386.461 r  NULL    1215.5098 36.3770
OBS: 54388.465 r  NULL    1225.6298 25.6430
OBS: 54392.461 r  NULL    1129.1498 37.0670
OBS: 54393.469 r  NULL    1085.2898 35.8520
OBS: 54403.379 r  NULL    684.0199 39.1370
OBS: 54406.371 r  NULL    618.0699 23.0240
OBS: 54409.379 r  NULL    527.9299 23.2340
OBS: 54412.398 r  NULL    444.3099 30.8290
OBS: 54416.371 r  NULL    422.7199 20.7220
OBS: 54421.375 r  NULL    340.9299 26.3970
OBS: 54423.352 r  NULL    304.5999 22.6320
OBS: 54433.375 r  NULL    155.6800 38.3090
OBS: 54346.453 i  NULL    1.2200 36.3490
OBS: 54348.457 i  NULL    -3.2300 32.7340
OBS: 54358.414 i  NULL    37.4600 33.8380
OBS: 54365.445 i  NULL    -32.5300 28.3450
OBS: 54381.469 i  NULL    956.4096 34.4170
OBS: 54386.461 i  NULL    978.7096 35.5210
OBS: 54388.465 i  NULL    988.6796 34.3900
OBS: 54392.461 i  NULL    908.2996 39.7990
OBS: 54393.469 i  NULL    772.9697 39.9100
OBS: 54396.332 i  NULL    693.2797 60.7200
OBS: 54406.371 i  NULL    490.4698 30.6080
OBS: 54409.379 i  NULL    503.7898 32.4850
OBS: 54412.398 i  NULL    546.9298 43.6360
OBS: 54416.371 i  NULL    448.8498 31.1330
OBS: 54421.375 i  NULL    326.7999 42.0350
OBS: 54423.352 i  NULL    342.6099 33.3960
OBS: 54433.375 i  NULL    193.1399 49.0730
OBS: 54346.453 z  NULL    -100.2000 106.6460
OBS: 54348.457 z  NULL    82.8600 105.3770
OBS: 54358.414 z  NULL    212.2501 118.8181
OBS: 54365.445 z  NULL    28.3800 89.4790
OBS: 54381.469 z  NULL    652.4003 106.0670
OBS: 54386.461 z  NULL    781.5504 97.5380
OBS: 54388.465 z  NULL    471.7202 103.3340
OBS: 54392.461 z  NULL    564.8503 121.1091
OBS: 54393.469 z  NULL    340.0602 104.6870
OBS: 54396.332 z  NULL    165.4701 166.2071
OBS: 54403.379 z  NULL    389.6902 269.8731
OBS: 54406.371 z  NULL    349.7402 85.3120
OBS: 54409.379 z  NULL    481.8402 99.3050
OBS: 54412.398 z  NULL    389.6902 147.8531
OBS: 54416.371 z  NULL    456.9102 92.5700
OBS: 54421.375 z  NULL    298.6001 149.0401
OBS: 54423.352 z  NULL    370.5402 104.3830
OBS: 54433.375 z  NULL    -23.1400 179.7041
OBS: 54346.453 u  NULL    81.2100 73.8850
OBS: 54348.457 u  NULL    0.9200 52.7990
OBS: 54358.414 u  NULL    -15.1300 45.8990
OBS: 54365.445 u  NULL    -10.3100 35.6040
OBS: 54381.469 u  NULL    357.5499 49.7080
OBS: 54386.461 u  NULL    313.5699 46.3130
OBS: 54388.465 u  NULL    304.9899 47.8860
OBS: 54392.461 u  NULL    111.8300 45.1810
OBS: 54393.469 u  NULL    149.2199 48.8800
OBS: 54396.332 u  NULL    207.0299 133.0600
OBS: 54403.379 u  NULL    140.6600 113.7670
OBS: 54406.371 u  NULL    20.4600 43.6080
OBS: 54409.379 u  NULL    75.4700 40.5170
OBS: 54412.398 u  NULL    41.4200 57.4080
OBS: 54416.371 u  NULL    21.2600 39.0260
OBS: 54421.375 u  NULL    106.2300 59.3400
OBS: 54423.352 u  NULL    85.2600 43.5250
OBS: 54433.375 u  NULL    30.9900 131.4860
END_PHOTOMETRY:

# =============================================
